deviceid,latitude,longitude,year,week,category
212,37.59053513333334,127.01107303333333,2019,47,주택>아파트
212,37.565096383333334,127.03635033333335,2019,47,수선>구두수선
212,37.561321633333336,127.03831385000001,2019,47,"한식>칼국수,만두"
212,37.5706936,126.97334825,2019,47,주택>아파트
212,37.5705716,126.9814736,2019,47,"음식점>술집>맥주,호프"
212,37.5700415,126.9875164,2019,47,"생활,편의>편의점"
212,37.5646058,126.9881878,2019,47,none
212,37.586841425,127.023586025,2019,48,주택>아파트
212,37.561263350000004,127.0385091,2019,48,"한식>칼국수,만두"
212,37.5635844,127.0367815,2019,48,"공공,사회기관>구청"
212,37.5270137,126.8936976,2019,48,종교>개신교
212,37.5268574,126.89165015,2019,48,"시설,건물>기업,빌딩"
212,37.5650923,126.98799855,2019,48,"시설,건물>기업,빌딩"
212,37.54060665,127.0686908,2019,48,주택>아파트
212,37.5409007,127.0720626,2019,48,병원>종합병원
