deviceid,latitude,longitude,year,week,category
266,37.57076622000001,126.97371487000001,2019,48,none
266,37.5721535,126.81183006250001,2019,48,주택>아파트
266,37.558320574999996,126.854738725,2019,48,none
266,37.57224425,126.972920925,2019,48,none
266,37.565138000000005,126.8486145,2019,48,"시설,건물>기업,빌딩"
266,37.5597251,126.8235178,2019,48,주택>아파트
266,37.557946900000005,126.856222,2019,48,none
266,37.5798912,127.0036806,2019,48,none
266,37.5423145,126.9534968,2019,48,도로시설>방면정보
266,37.5676309,126.8166849,2019,48,"교통,운수>지하철,전철"
266,37.65488445,126.5804838,2019,49,"사회,복지>장애인복지시설"
266,37.5639968,126.8036567,2019,49,"교통,운수>지하철,전철"
266,37.56816345,126.89859235,2019,49,none
266,37.51617655,126.8610388,2019,49,"시설,건물>기업,빌딩"
