deviceid,latitude,longitude,year,week,category
59,37.5660573,127.04355600000001,2019,43,none
59,37.5544824,127.0214292,2019,43,"건강,의료>보건소"
59,37.54900205,127.03957615,2019,43,주택>아파트
59,37.5650185,127.0298018,2019,43,주택>아파트
59,37.5660879,127.04347215,2019,44,none
59,37.554481566666674,127.02143185,2019,44,"건강,의료>보건소"
59,37.5648436,127.0381888,2019,44,주택>아파트
59,37.5661627,127.0385243,2019,44,인쇄업>카드인쇄
59,37.5650185,127.0298018,2019,44,주택>아파트
59,37.5543226,127.036644,2019,44,주택>아파트
59,37.5524165,127.0356098,2019,44,none
59,37.5712386,127.0190649,2019,44,주택>아파트
59,37.561669,127.038366,2019,44,"한식>칼국수,만두"
59,37.5635769,127.0298018,2019,44,주택>아파트
